48424	Word --> Prefix Stem Suffix
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe9c67))) (SubMorphs (SubMorph#3 (Chars (Char fffeae76))))))
(Stem#1 (SubMorphs (SubMorph#4 (Chars (Char fffedb96)))))
(Stem#3 (SubMorphs (SubMorph#2 (Chars (Char fffedb96)))))
(Stem#2 (SubMorphs (SubMorph#4 (Chars (Char fffedb96))) (SubMorphs (SubMorph#2 (Chars (Char fffe8b89) (Chars (Char fffea26c)))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffed367)))))
(Stem#6 (SubMorphs (SubMorph#3 (Chars (Char fffed367)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffed367)))))
(Stem#1 (SubMorphs (SubMorph#3 (Chars (Char fffed367)))))
(Stem#1 (SubMorphs (SubMorph#3 (Chars (Char fffed367)))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffed367) (Chars (Char fffe7282))))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffeb260)))))
(Stem#8 (SubMorphs (SubMorph#1 (Chars (Char fffeb260)))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffeb260))) (SubMorphs (SubMorph#1 (Chars (Char fffe3461))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe7958)))))
(Stem#4 (SubMorphs (SubMorph#1 (Chars (Char fffe0c66)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe0c66)))))
(Stem#5 (SubMorphs (SubMorph#1 (Chars (Char fffe5283)))))
(Stem#10 (SubMorphs (SubMorph#1 (Chars (Char fffe5283)))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffe5283)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe5283)))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffe5283) (Chars (Char fffe8c30))))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffe5283) (Chars (Char fffe8c30))))))
(Stem#4 (SubMorphs (SubMorph#1 (Chars (Char fffec786)))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffe4f75)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe4f75) (Chars (Char fffe7e30))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe8b88)))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffe8b88)))))
(Stem#2 (SubMorphs (SubMorph#3 (Chars (Char fffedb75)))))
(Stem#4 (SubMorphs (SubMorph#3 (Chars (Char fffedb75)))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffedb75)))))
(Stem#3 (SubMorphs (SubMorph#1 (Chars (Char fffedb75)))))
(Stem#1 (SubMorphs (SubMorph#4 (Chars (Char fffee682)))))
(Stem#5 (SubMorphs (SubMorph#4 (Chars (Char fffee682)))))
(Stem#11 (SubMorphs (SubMorph#4 (Chars (Char fffee682)))))
(Stem#1 (SubMorphs (SubMorph#4 (Chars (Char fffee682)))))
(Stem#10 (SubMorphs (SubMorph#2 (Chars (Char fffee682))) (SubMorphs (SubMorph#1 (Chars (Char fffe5730))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffee682) (Chars (Char fffe117b))))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffeaa55)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe9460)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe9460))) (SubMorphs (SubMorph#4 (Chars (Char fffe8430) (Chars (Char fffe8030)))))))
(Stem#1 (SubMorphs (SubMorph#3 (Chars (Char fffe6d60)))))
(Stem#1 (SubMorphs (SubMorph#3 (Chars (Char fffe6d60)))))
(Stem#1 (SubMorphs (SubMorph#3 (Chars (Char fffe6d60)))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffe266e)))))
(Stem#2 (SubMorphs (SubMorph#2 (Chars (Char fffe266e))) (SubMorphs (SubMorph#1 (Chars (Char fffefb5d))))))
(Stem#1 (SubMorphs (SubMorph#4 (Chars (Char fffe0e9a)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe0e9a)))))
(Stem#1 (SubMorphs (SubMorph#4 (Chars (Char fffe0e9a)))))
(Stem#2 (SubMorphs (SubMorph#4 (Chars (Char fffe0e9a)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe0e9a)))))
(Stem#3 (SubMorphs (SubMorph#2 (Chars (Char fffe0e9a) (Chars (Char fffeeb58))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe3251)))))
(Stem#1 (SubMorphs (SubMorph#3 (Chars (Char fffe3251) (Chars (Char fffe5130))))))
(Stem#2 (SubMorphs (SubMorph#3 (Chars (Char fffe3251) (Chars (Char fffe5130))))))
(Stem#7 (SubMorphs (SubMorph#1 (Chars (Char fffe4e61)))))
(Stem#1 (SubMorphs (SubMorph#3 (Chars (Char fffe3a72)))))
(Stem#1 (SubMorphs (SubMorph#3 (Chars (Char fffe3a72)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe6677)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe7153)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe7153)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe7153)))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffe7153) (Chars (Char fffe4630))))))
(Stem#3 (SubMorphs (SubMorph#1 (Chars (Char fffe7153))) (SubMorphs (SubMorph#2 (Chars (Char fffe5f6a))))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffe7153) (Chars (Char fffee760))))))
(Stem#4 (SubMorphs (SubMorph#1 (Chars (Char fffe7153) (Chars (Char fffe7a96))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffeaa98)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe1782)))))
(Stem#6 (SubMorphs (SubMorph#3 (Chars (Char fffe7162)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe7162)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe7162)))))
(Stem#1 (SubMorphs (SubMorph#3 (Chars (Char fffe7162)))))
(Stem#2 (SubMorphs (SubMorph#3 (Chars (Char fffe7162))) (SubMorphs (SubMorph#1 (Chars (Char fffe4430))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe5b6e)))))
(Stem#1 (SubMorphs (SubMorph#9 (Chars (Char fffe3381)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe3381)))))
(Stem#2 (SubMorphs (SubMorph#9 (Chars (Char fffe3381)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe3381)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe3381)))))
(Stem#1 (SubMorphs (SubMorph#9 (Chars (Char fffe3381)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffea256)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffea84e)))))
(Stem#3 (SubMorphs (SubMorph#3 (Chars (Char fffe1478)))))
(Stem#4 (SubMorphs (SubMorph#1 (Chars (Char fffe1478)))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffe1478))) (SubMorphs (SubMorph#8 (Chars (Char fffeee4f))))))
(Stem#1 (SubMorphs (SubMorph#4 (Chars (Char fffe1478) (Chars (Char fffe767a))))))
(Stem#2 (SubMorphs (SubMorph#4 (Chars (Char fffe1478) (Chars (Char fffe767a))))))
(Stem#11 (SubMorphs (SubMorph#4 (Chars (Char fffe1478) (Chars (Char fffe767a))))))
(Stem#1 (SubMorphs (SubMorph#4 (Chars (Char fffe1478) (Chars (Char fffe767a))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe1478))) (SubMorphs (SubMorph#1 (Chars (Char fffe7d94))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffee979)))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffee979) (Chars (Char fffe8f5e))))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffee979) (Chars (Char fffe3672))))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffe9484) (Chars (Char fffe4f30))))))
(Stem#1 (SubMorphs (SubMorph#3 (Chars (Char fffe046b)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe4276)))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffe4276) (Chars (Char fffed56c))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe2e73)))))
(Stem#1 (SubMorphs (SubMorph#3 (Chars (Char fffe2e73)))))
(Stem#1 (SubMorphs (SubMorph#3 (Chars (Char fffe2e73)))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffe2e73) (Chars (Char fffe0a4e))))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffe2e73) (Chars (Char fffeab8e))))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffec952)))))
(Stem#5 (SubMorphs (SubMorph#1 (Chars (Char fffec952))) (SubMorphs (SubMorph#3 (Chars (Char fffe375f))))))
(Stem#1 (SubMorphs (SubMorph#3 (Chars (Char fffed196)))))
(Stem#11 (SubMorphs (SubMorph#1 (Chars (Char fffed196)))))
(Stem#4 (SubMorphs (SubMorph#2 (Chars (Char fffed196)))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffed196) (Chars (Char fffedf98))))))
(Stem#1 (SubMorphs (SubMorph#3 (Chars (Char fffed196))) (SubMorphs (SubMorph#4 (Chars (Char fffe1a59))))))
(Stem#3 (SubMorphs (SubMorph#3 (Chars (Char fffebb6b)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffeb263)))))
(Stem#1 (SubMorphs (SubMorph#4 (Chars (Char fffeb263) (Chars (Char fffe098f))))))
(Stem#2 (SubMorphs (SubMorph#4 (Chars (Char fffeb263) (Chars (Char fffe098f))))))
(Stem#1 (SubMorphs (SubMorph#4 (Chars (Char fffeb263) (Chars (Char fffe098f))))))
(Stem#1 (SubMorphs (SubMorph#4 (Chars (Char fffeb263) (Chars (Char fffe098f))))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffeb263) (Chars (Char fffe5230))))))
(Stem#4 (SubMorphs (SubMorph#2 (Chars (Char fffeb263) (Chars (Char fffe5230))))))
(Stem#3 (SubMorphs (SubMorph#1 (Chars (Char fffeb263))) (SubMorphs (SubMorph#12 (Chars (Char fffe3a79))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffeb263))) (SubMorphs (SubMorph#6 (Chars (Char fffeda63))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffeac72)))))
(Stem#2 (SubMorphs (SubMorph#2 (Chars (Char fffeac72)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffeac72) (Chars (Char fffe5e30))))))
(Stem#2 (SubMorphs (SubMorph#4 (Chars (Char fffe8676)))))
(Stem#1 (SubMorphs (SubMorph#4 (Chars (Char fffe8676)))))
(Stem#2 (SubMorphs (SubMorph#4 (Chars (Char fffe8676)))))
(Stem#4 (SubMorphs (SubMorph#4 (Chars (Char fffe8676)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffeec53)))))
(Stem#3 (SubMorphs (SubMorph#1 (Chars (Char fffeec53)))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffeec53))) (SubMorphs (SubMorph#13 (Chars (Char fffec696))))))
(Stem#2 (SubMorphs (SubMorph#3 (Chars (Char fffed782)))))
(Stem#2 (SubMorphs (SubMorph#2 (Chars (Char fffed782)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe427a)))))
(Stem#5 (SubMorphs (SubMorph#5 (Chars (Char fffecf63)))))
(Stem#2 (SubMorphs (SubMorph#5 (Chars (Char fffecf63)))))
(Stem#2 (SubMorphs (SubMorph#5 (Chars (Char fffecf63)))))
(Stem#1 (SubMorphs (SubMorph#3 (Chars (Char fffecf63) (Chars (Char fffe4d30))))))
(Stem#2 (SubMorphs (SubMorph#3 (Chars (Char fffecf63) (Chars (Char fffe4d30)))) (SubMorphs (SubMorph#4 (Chars (Char fffe0b4e) (Chars (Char fffe8d30)))))))
(Stem#3 (SubMorphs (SubMorph#5 (Chars (Char fffecf63))) (SubMorphs (SubMorph#5 (Chars (Char fffe9951))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffebe81)))))
(Stem#1 (SubMorphs (SubMorph#6 (Chars (Char fffe4854)))))
(Stem#1 (SubMorphs (SubMorph#6 (Chars (Char fffe4854)))))
(Stem#2 (SubMorphs (SubMorph#6 (Chars (Char fffe4854)))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffe335e)))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffe3f7c)))))
(Stem#3 (SubMorphs (SubMorph#7 (Chars (Char fffe3b62)))))
(Stem#1 (SubMorphs (SubMorph#7 (Chars (Char fffe3b62)))))
(Stem#6 (SubMorphs (SubMorph#1 (Chars (Char fffe3b62)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe3b62)))))
(Stem#1 (SubMorphs (SubMorph#7 (Chars (Char fffe3b62)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe3b62)))))
(Stem#3 (SubMorphs (SubMorph#7 (Chars (Char fffe3b62)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffee39a) (Chars (Char fffef49a))))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffe9c6a)))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffea257)))))
(Stem#3 (SubMorphs (SubMorph#1 (Chars (Char fffedd6e)))))
(Stem#1 (SubMorphs (SubMorph#7 (Chars (Char fffe645c)))))
(Stem#1 (SubMorphs (SubMorph#7 (Chars (Char fffe645c)))))
(Stem#1 (SubMorphs (SubMorph#7 (Chars (Char fffe645c)))))
(Stem#1 (SubMorphs (SubMorph#3 (Chars (Char fffefa5b)))))
(Stem#6 (SubMorphs (SubMorph#3 (Chars (Char fffefa5b)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffedc59)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe3069)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe605c)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe605c)))))
(Stem#2 (SubMorphs (SubMorph#2 (Chars (Char fffe2f7d)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe2f7d)))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffe2f7d)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe2f7d)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffee479)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe3167)))))
(Stem#3 (SubMorphs (SubMorph#2 (Chars (Char fffe3167)))))
(Stem#2 (SubMorphs (SubMorph#2 (Chars (Char fffe3167))) (SubMorphs (SubMorph#7 (Chars (Char fffec096))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe3167) (Chars (Char fffefa9d))))))
(Stem#2 (SubMorphs (SubMorph#2 (Chars (Char fffe6261))) (SubMorphs (SubMorph#4 (Chars (Char fffe2760))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffec15a)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffec15a)))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffec15a)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe754f)))))
(Stem#2 (SubMorphs (SubMorph#4 (Chars (Char fffe754f)))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffe754f)))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffe754f)))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffe754f)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe754f)))))
(Stem#2 (SubMorphs (SubMorph#4 (Chars (Char fffe754f))) (SubMorphs (SubMorph#5 (Chars (Char fffe2875))))))
(Stem#3 (SubMorphs (SubMorph#1 (Chars (Char fffe754f) (Chars (Char fffe0854))))))
(Stem#3 (SubMorphs (SubMorph#4 (Chars (Char fffe754f))) (SubMorphs (SubMorph#5 (Chars (Char fffe2d8a))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffea266)))))
(Stem#4 (SubMorphs (SubMorph#7 (Chars (Char fffe196a)))))
(Stem#2 (SubMorphs (SubMorph#7 (Chars (Char fffe196a)))))
(Stem#3 (SubMorphs (SubMorph#7 (Chars (Char fffe196a)))))
(Stem#8 (SubMorphs (SubMorph#7 (Chars (Char fffe196a))) (SubMorphs (SubMorph#5 (Chars (Char fffe966e))))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffe225b)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffebe9e)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe3058)))))
(Stem#3 (SubMorphs (SubMorph#1 (Chars (Char fffed18c) (Chars (Char fffe8f30))))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffed18c) (Chars (Char fffe8430)))) (SubMorphs (SubMorph#3 (Chars (Char fffe4b30))))))
(Stem#1 (SubMorphs (SubMorph#4 (Chars (Char fffec775)))))
(Stem#1 (SubMorphs (SubMorph#4 (Chars (Char fffec775)))))
(Stem#4 (SubMorphs (SubMorph#4 (Chars (Char fffec775)))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffec775) (Chars (Char fffe1950))))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffe6b8a) (Chars (Char fffe7330))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe6552)))))
(Stem#6 (SubMorphs (SubMorph#1 (Chars (Char fffe6552)))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffe6552)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe6552))) (SubMorphs (SubMorph#1 (Chars (Char fffe4d30))))))
(Stem#4 (SubMorphs (SubMorph#1 (Chars (Char fffe6552))) (SubMorphs (SubMorph#2 (Chars (Char fffe6a59))))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffeae66)))))
(Stem#4 (SubMorphs (SubMorph#2 (Chars (Char fffeae66))) (SubMorphs (SubMorph#1 (Chars (Char fffe8930))))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffe7a30)))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffe7a30) (Chars (Char fffe9330)))) (SubMorphs (SubMorph#1 (Chars (Char fffe4e30) (Chars (Char fffe9330)))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe846f)))))
(Stem#2 (SubMorphs (SubMorph#2 (Chars (Char fffe846f)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe8395)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe8395)))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffe0b50)))))
(Stem#6 (SubMorphs (SubMorph#2 (Chars (Char fffe0b50)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe0b50)))))
(Stem#8 (SubMorphs (SubMorph#1 (Chars (Char fffe0b50) (Chars (Char fffeba4e))))))
(Stem#3 (SubMorphs (SubMorph#1 (Chars (Char fffe0b50) (Chars (Char fffe534f))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffef872)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe5697)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe9378)))))
(Stem#1 (SubMorphs (SubMorph#8 (Chars (Char fffef49c)))))
(Stem#2 (SubMorphs (SubMorph#8 (Chars (Char fffef49c)))))
(Stem#2 (SubMorphs (SubMorph#8 (Chars (Char fffef49c)))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffef49c)))))
(Stem#1 (SubMorphs (SubMorph#8 (Chars (Char fffef49c)))))
(Stem#1 (SubMorphs (SubMorph#8 (Chars (Char fffef49c)))))
(Stem#2 (SubMorphs (SubMorph#8 (Chars (Char fffef49c))) (SubMorphs (SubMorph#1 (Chars (Char fffe4d30))))))
(Stem#2 (SubMorphs (SubMorph#8 (Chars (Char fffef49c))) (SubMorphs (SubMorph#4 (Chars (Char fffe8095))))))
(Stem#3 (SubMorphs (SubMorph#1 (Chars (Char fffe3f62)))))
(Stem#3 (SubMorphs (SubMorph#1 (Chars (Char fffe4f67)))))
(Stem#3 (SubMorphs (SubMorph#1 (Chars (Char fffe0e8a)))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffe0e8a) (Chars (Char fffe6130))))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffede80) (Chars (Char fffe505b))))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffe7d6c)))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffe7d6c)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe7d6c)))))
(Stem#7 (SubMorphs (SubMorph#1 (Chars (Char fffebc8c)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffebc8c)))))
(Stem#3 (SubMorphs (SubMorph#1 (Chars (Char fffebc8c))) (SubMorphs (SubMorph#17 (Chars (Char fffe8a30))))))
(Stem#3 (SubMorphs (SubMorph#3 (Chars (Char fffe7558)))))
(Stem#2 (SubMorphs (SubMorph#3 (Chars (Char fffe7558)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe1082)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe1082)))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffe7d5e)))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffe7d5e)))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffe7d5e) (Chars (Char fffe8995))))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffe7d5e) (Chars (Char fffe8995))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe295f)))))
(Stem#11 (SubMorphs (SubMorph#1 (Chars (Char fffe696d)))))
(Stem#12 (SubMorphs (SubMorph#1 (Chars (Char fffeca4f)))))
(Stem#5 (SubMorphs (SubMorph#1 (Chars (Char fffee972)))))
(Stem#1 (SubMorphs (SubMorph#8 (Chars (Char fffe4b4e)))))
(Stem#1 (SubMorphs (SubMorph#8 (Chars (Char fffe4b4e)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe4b4e)))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffe2c64)))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffe2c64))) (SubMorphs (SubMorph#1 (Chars (Char fffefa51))))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffe2c64))) (SubMorphs (SubMorph#2 (Chars (Char fffe0190))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe2893)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe9291)))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffe8d4f)))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffe8d4f)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe7c5e)))))
(Stem#8 (SubMorphs (SubMorph#1 (Chars (Char fffe7c5e)))))
(Stem#5 (SubMorphs (SubMorph#1 (Chars (Char fffe7c5e)))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffe7c5e) (Chars (Char fffe1a7a))))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffe7c5e))) (SubMorphs (SubMorph#3 (Chars (Char fffeb499) (Chars (Char fffed367)))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe206f)))))
(Stem#2 (SubMorphs (SubMorph#8 (Chars (Char fffec45b)))))
(Stem#1 (SubMorphs (SubMorph#8 (Chars (Char fffec45b)))))
(Stem#1 (SubMorphs (SubMorph#8 (Chars (Char fffec45b)))))
(Stem#7 (SubMorphs (SubMorph#8 (Chars (Char fffec45b)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffec45b)))))
(Stem#1 (SubMorphs (SubMorph#8 (Chars (Char fffec45b))) (SubMorphs (SubMorph#1 (Chars (Char fffe8a30) (Chars (Char fffefb6d)))))))
(Stem#3 (SubMorphs (SubMorph#6 (Chars (Char fffec45b) (Chars (Char fffe5b30))))))
(Stem#1 (SubMorphs (SubMorph#6 (Chars (Char fffec45b) (Chars (Char fffe5b30))))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffec45b) (Chars (Char fffed84e))))))
(Stem#2 (SubMorphs (SubMorph#8 (Chars (Char fffec45b))) (SubMorphs (SubMorph#8 (Chars (Char fffe1f75))))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffec45b))) (SubMorphs (SubMorph#1 (Chars (Char fffe088d))))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffec45b))) (SubMorphs (SubMorph#4 (Chars (Char fffebf5b))))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffe924e)))))
(Stem#2 (SubMorphs (SubMorph#3 (Chars (Char fffe924e) (Chars (Char fffe4430))))))
(Stem#2 (SubMorphs (SubMorph#2 (Chars (Char fffe924e) (Chars (Char fffedb63))))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffe924e) (Chars (Char fffedb63))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe5a8b)))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffe596a)))))
(Stem#1 (SubMorphs (SubMorph#4 (Chars (Char fffe8f89)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe8f89)))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffe8f89)))))
(Stem#2 (SubMorphs (SubMorph#4 (Chars (Char fffe8f89)))))
(Stem#1 (SubMorphs (SubMorph#3 (Chars (Char fffe8f89) (Chars (Char fffe9a5b))))))
(Stem#2 (SubMorphs (SubMorph#3 (Chars (Char fffe8f89) (Chars (Char fffe9a5b))))))
(Stem#1 (SubMorphs (SubMorph#3 (Chars (Char fffe8f89) (Chars (Char fffe9a5b))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe8f89) (Chars (Char fffe3c68)))) (SubMorphs (SubMorph#2 (Chars (Char fffec154))))))
(Stem#1 (SubMorphs (SubMorph#4 (Chars (Char fffe8f89) (Chars (Char fffe3652))))))
(Stem#2 (SubMorphs (SubMorph#4 (Chars (Char fffe8f89) (Chars (Char fffe3652))))))
(Stem#4 (SubMorphs (SubMorph#1 (Chars (Char fffe8f89) (Chars (Char fffe4752))))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffe8f89) (Chars (Char fffe216a))))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffe216a)))))
(Stem#9 (SubMorphs (SubMorph#1 (Chars (Char fffe216a)))))
(Stem#2 (SubMorphs (SubMorph#2 (Chars (Char fffe0950)))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffe0950)))))
